,CAS ID,SMILES,InChIKey
0,5129-66-8,CCC(C)CCCCCCCCCCC(=O)OC,BJIUDNXPLSJWKE-UHFFFAOYSA-N
0,62458-61-1,COc1cc2OC(C)(C)C=Cc2cc1C=C,RRUFTPKJXNXMAE-UHFFFAOYSA-N
0,20243-59-8,COc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)cc3)O,MQSZRBPYXNEFHF-UHFFFAOYSA-N
0,124883-38-1,CCC(C)C1NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(C)N)C(O)C(N)=O)C(OC1=O)C(N)=O)C(O)c2ccc(O)cc2)C(O)C(C)C,FZKVQDUEWNYBMS-UHFFFAOYSA-N
0,74016-87-8,CC1(C)C[C@H]2C[C@@]2(C)[C@@H]3CCC(=C)[C@H]3C1,WXGMXZIDGRJJPK-KYEXWDHISA-N
0,3074-77-9,CCC(C)C(CC)CC,OKCRKWVABWILDR-UHFFFAOYSA-N
0,35628-00-3,CC(C)=C[C@@H](O)CC(=C)C=C,NHMKYUHMPXBMFI-SNVBAGLBSA-N
0,60008-02-8,CC1(C)Oc2ccc(c(O)c2C=C1)C3=COc4cc(O)ccc4C3=O,COLMVFWKLOZOOP-UHFFFAOYSA-N
0,643-57-2,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC1=C(O)Oc2cc(O)ccc2C1=O,JTWYMSOHSMLJJA-XURGJTJWSA-N
0,158792-23-5,COc1c(C)c(OC(=O)c2c(C)c(C)c(OC(=O)c3c(C)c(C)c(O)c(C)c3OC)c(C)c2O)c(C)c(C)c1C(O)=O,UESGSZFVMHDIFM-UHFFFAOYSA-N
0,35825-57-1,C[C@H]1COC2=C1C(=O)C(=O)c3c4CCCC(C)(C)c4ccc23,GVKKJJOMQCNPGB-JTQLQIEISA-N
0,126655-24-1,CCCCCCCCCCCCC(O)C1CCC(O1)C(O)CCCCCC(=O)CCCCC2CC(CC(C)=O)C(=O)O2,PAFMHAFYJMTISR-UHFFFAOYSA-N
0,602-06-2,Cc1cc(O)c2C(=O)c3c(O)cc(O)c(c4c(O)cc(O)c5C(=O)c6c(O)cc(C)cc6C(=O)c45)c3C(=O)c2c1,MQSXZQXHIJMNAF-UHFFFAOYSA-N
0,65416-59-3,CC1CCC2(O1)C(=C)C=CCC2(C)C,DUPDJVDPPBFBPL-UHFFFAOYSA-N
0,82841-75-6,CCN1CC2CCC(OC)C34C2CC(C13)C5(O)CC(OC)C6CC4C5C6OC(C)=O,MLYKFKUTKJPICF-UHFFFAOYSA-N
0,4208-09-7,COc1cc2OC[C@H]3Oc4c5C[C@@H](Oc5ccc4C(=O)[C@H]3c2cc1OC)C(=C)CO,ZJMLELXRQUXRIU-HBGVWJBISA-N
0,27741-01-1,OC[C@H]1O[C@@H](O[C@@H]2OC=C([C@H]3CC=C(CO)[C@@H]23)C(O)=O)[C@H](O)[C@@H](O)[C@@H]1O,ZJDOESGVOWAULF-OGJQONSISA-N
0,58189-33-6,COC1=CC=C2C(=CC1=O)c3nccc4c(OC)c(OC)c(OC)c2c34,UNLMKMRFVJZAEV-UHFFFAOYSA-N
0,299-36-5,OC[C@H](O)[C@H]1OC(=O)[C-](O)C1=O,RUZSIBWKLPULMN-JLAZNSOCSA-N
0,66922-25-6,CC[C@H](C)C(=O)O[C@@H]1\C=C(C)/[C@H](O)C[C@H](OC(C)=O)\C(=C/C2OC(=O)C(=C)[C@H]12)CO,YZCAXCLLBWHFLS-PHJSGXEVSA-N
0,1952-41-6,COC1=CC(=O)OC(=C1)\C=C\c2ccccc2,DKKJNZYHGRUXBS-BQYQJAHWSA-N
0,71590-47-1,CC(=O)O[C@@H]1C[C@H](O)[C@@]23COC(O)[C@]1(C)[C@@H]2C[C@@H](O)[C@]4(C)[C@@H]3C(=O)[C@H](O)[C@@]5(C)[C@@H](C[C@H]6O[C@@]456)c7cocc7,PUNWVWPDKCBXSA-RMOQNIQOSA-N
0,25679-93-0,NC(CO[P](O)(O)=O)Cc1[nH]cnc1,CWNDERHTHMWBSI-UHFFFAOYSA-N
0,94393-10-9,CC(C)=CCOc1cc(O)c2C(=O)C[C@H](Oc2c1)c3ccccc3,WZSJHPLGMXDPQW-SFHVURJKSA-N
0,104-46-1,COc1ccc(\C=C\C)cc1,RUVINXPYWBROJD-ONEGZZNKSA-N
0,57685-46-8,C[C@H]1[C@@H]2O[C@H]2C(C)(C)C(=O)[C@H](O)[C@@H](OC(=O)c3ccccc3)C(=C)[C@H](OC(=O)c4ccccc4)[C@H]5[C@@H](OC(C)=O)[C@](C)(O)[C@H](O)[C@]5(OC(C)=O)C1=O,JFOILMZFESGPDU-GXRLDEOZSA-N
0,56419-18-2,COc1ccc(cc1O)C2=COc3c(OC)c(O)cc(O)c3C2=O,GWHLXSNSYSNMEV-UHFFFAOYSA-N
0,26533-34-6,CCCCCC(O)C(C)C,DIVBBSLQUDHECU-UHFFFAOYSA-N
0,76740-74-4,CC(O)C(O)/C=C/C=C/C(=O)OC1CC2OC3C=C(C)CCC3(C)C1(C)C24CO4,MUIQEOKJENXWJC-KQQUZDAGSA-N
0,137422-97-0,OC1COC(=O)c2cc(O)c(O)c(O)c2c3c(O)c(O)c(O)cc3C(=O)OC1C(OC(=O)c4cc(O)c(O)c(O)c4)C(OC(=O)c5cc(O)c(O)c(O)c5Oc6cc7C(=O)OCC(O)C8OC(=O)c9cc(Oc%10c(O)c(O)c(O)cc%10C(=O)OC%11C(OC%12COC(=O)c%13cc(Oc%14c(O)c(O)c(O)cc%14C(=O)OC(C=O)C8OC(=O)c%15cc(O)c(O)c(O)c%15)c(O)c(O)c%13c%16c(O)c(O)c(O)cc%16C(=O)OC%12C%11OC(=O)c%17cc(O)c(O)c(O)c%17)OC(=O)c%18cc(O)c(O)c(O)c%18)c(O)c(O)c9c7c(O)c6O)C=O,WBSYRVANNCZWSX-UHFFFAOYSA-N
0,124166-27-4,CC(C)(C=C)c1cc(c(O)cc1O)C2=COc3cc(O)cc(O)c3C2=O,XWUWFNSZQDCXCD-UHFFFAOYSA-N
0,52-52-8,NC1(CCCC1)C(O)=O,NILQLFBWTXNUOE-UHFFFAOYSA-N
0,33910-28-0,COC1=C(Oc2c(O)c(O)cc(O)c2C1=O)c3ccccc3,IDYSOKBAVNNCSS-UHFFFAOYSA-N
0,511-15-9,CC(C)c1c(O)ccc2c1CCC3C(C)(C)CCCC23C,ZRVDANDJSTYELM-UHFFFAOYSA-N
0,145142-82-1,CCC(C)CCCCC(=O)OC1CCCC(C1)/C=C/C=C/C(O)CC(O[P](O)(O)=O)C(O)(CCN)\C=C\C2OC(=O)C=CC2CC,ZYSAHMPRXHPPAK-JKWCDDFISA-N
0,56258-32-3,O[C@H]1CC(=O)c2c(O)ccc3c4ccc(O)c5C(=O)CC[C@@](O)([C@H]1c23)c45,GJIALGLHOBXNAT-KPOBHBOGSA-N
0,88-15-3,CC(=O)c1sccc1,WYJOVVXUZNRJQY-UHFFFAOYSA-N
0,427-01-0,CC[C@@H]1CN2CC[C@@]34[C@@H]2C[C@@H]1[C@@H]5CO[C@@H]([C@@H]([C@H]\6C[C@@H]7N(CCc8c7[nH]c9ccccc89)CC6=C/C)C(=O)OC)N([C@H]35)c%10ccccc4%10,ISDWYSGTYITCHG-OCNKQYNFSA-N
0,72401-79-7,CC(C)C[C@@H]1NC(=O)[C@]23[C@@H](\C=C(\C)CC[C@H](O)[C@@H](O)\C=C/C2=O)C=C(C)[C@@H](C)[C@@H]13,GCIKKGSNXSCKCP-PYQFJVSSSA-N
0,81739-27-7,OC1C2OC(=O)c3c1c(O)c(O)c(O)c3c4c(O)c(O)c(O)cc4C(=O)OC2C5OC(=O)c6cc(O)c(O)c(O)c6c7c(O)c(O)c(O)cc7C(=O)OCC5OC(=O)c8cc(O)c(O)c(O)c8,MMQXBTULXAEKQE-UHFFFAOYSA-N
0,11041-15-9,COc1cc2CC(C(CO)C(c3ccc(O)c(OC)c3)c2cc1O)C(O)=O,MAEVGGSLCDAPGW-UHFFFAOYSA-N
0,53043-28-0,CC1=CC2=C(C=O)C(=O)[C@](C)(O)[C@@H](O)C2=CO1,QVMUHZHZYCDMAI-RYUDHWBXSA-N
0,14101-61-2,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC[C@]1(C)CCc2cc(O)c(C)c(C)c2O1,OTXNTMVVOOBZCV-WAZJVIJMSA-N
0,19533-92-7,CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CCC4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)C5CC[C@@]34C)C12)C(O)=O,YVFUWFRLVWFNLF-LAYMWGLGSA-N
0,1226-22-8,O[C@@H]1[C@H](Oc2cc(O)ccc2C1=O)c3ccc(O)cc3,VRTGGIJPIYOHGT-LSDHHAIUSA-N
0,142632-35-7,CCCC1=CC(=O)Oc2c3[C@@H](O)[C@@H](C)[C@@H](C)Oc3c4C=CC(C)(C)Oc4c12,NIDRYBLTWYFCFV-IUUKEHGRSA-N
0,69640-78-4,COc1cc2OC(C)(C)C=Cc2c3O[C@@H](CC(=O)c13)c4ccccc4,ITOTUSMHIQFNHJ-INIZCTEOSA-N
0,115909-22-3,COc1ccc(CCO[C@@H]2O[C@H](CO[C@@H]3OC[C@H](O)[C@H](O)[C@H]3O)[C@@H](OC(=O)\C=C\c4ccc(O)c(OC)c4)[C@H](O[C@@H]5O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]5O)[C@H]2O)cc1O,KLQXMRBGMLHBBQ-FUNGFBQYSA-N
0,2196-14-7,Oc1ccc(cc1)C2=CC(=O)c3ccc(O)cc3O2,LCAWNFIFMLXZPQ-UHFFFAOYSA-N
0,104-50-7,CCCCC1CCC(=O)O1,IPBFYZQJXZJBFQ-UHFFFAOYSA-N
0,80366-14-9,COc1c(O)cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c3C(=O)C=C(Oc13)c4ccccc4,DIRSNBJJSCNRKL-DRASZATQSA-N
